region_id,year,ecozone,ecosystem,action,top_count,top5_frequency
586,2027,Boreal Shield,riparian,restore,0,0.0
587,2027,Prairies,grassland,restore,0,0.0
588,2027,Boreal Plains,grassland,restore,0,0.0
589,2027,Boreal Shield,forest,restore,0,0.0
590,2027,Mixedwood Plains,forest,restore,0,0.0
591,2027,Taiga Plains,peatland,restore,139,0.4633333333333333
592,2027,Boreal Plains,wetland,restore,0,0.0
593,2027,Atlantic Maritime,peatland,restore,0,0.0
594,2027,Boreal Shield,forest,restore,0,0.0
595,2027,Boreal Plains,wetland,restore,15,0.05
596,2027,Pacific Maritime,grassland,restore,0,0.0
597,2027,Pacific Maritime,wetland,restore,284,0.9466666666666667
598,2027,Montane Cordillera,forest,restore,0,0.0
599,2027,Atlantic Maritime,wetland,restore,10,0.03333333333333333
600,2027,Taiga Plains,peatland,restore,172,0.5733333333333334
601,2027,Hudson Plains,riparian,restore,243,0.81
602,2027,Mixedwood Plains,wetland,restore,0,0.0
603,2027,Pacific Maritime,forest,restore,0,0.0
604,2027,Montane Cordillera,peatland,restore,0,0.0
605,2027,Hudson Plains,peatland,restore,6,0.02
606,2027,Mixedwood Plains,grassland,restore,0,0.0
607,2027,Boreal Shield,forest,restore,0,0.0
608,2027,Hudson Plains,wetland,restore,300,1.0
609,2027,Taiga Plains,peatland,restore,0,0.0
610,2027,Atlantic Maritime,forest,restore,0,0.0
611,2027,Pacific Maritime,forest,restore,0,0.0
612,2027,Montane Cordillera,wetland,restore,0,0.0
613,2027,Montane Cordillera,peatland,restore,0,0.0
614,2027,Boreal Plains,grassland,restore,232,0.7733333333333333
615,2027,Hudson Plains,wetland,restore,204,0.68
616,2027,Hudson Plains,forest,restore,0,0.0
617,2027,Prairies,riparian,restore,4,0.013333333333333334
618,2027,Boreal Shield,forest,restore,0,0.0
619,2027,Boreal Shield,forest,restore,0,0.0
620,2027,Hudson Plains,wetland,restore,0,0.0
621,2027,Taiga Plains,peatland,restore,0,0.0
622,2027,Montane Cordillera,riparian,restore,0,0.0
623,2027,Taiga Plains,peatland,restore,12,0.04
624,2027,Montane Cordillera,wetland,restore,0,0.0
625,2027,Prairies,wetland,restore,0,0.0
626,2027,Hudson Plains,wetland,restore,0,0.0
627,2027,Boreal Shield,forest,restore,0,0.0
628,2027,Atlantic Maritime,forest,restore,0,0.0
629,2027,Hudson Plains,wetland,restore,0,0.0
630,2027,Mixedwood Plains,forest,restore,0,0.0
631,2027,Hudson Plains,forest,restore,0,0.0
632,2027,Boreal Shield,wetland,restore,0,0.0
633,2027,Prairies,grassland,restore,0,0.0
634,2027,Boreal Shield,forest,restore,0,0.0
635,2027,Boreal Shield,forest,restore,0,0.0
636,2027,Pacific Maritime,peatland,restore,0,0.0
637,2027,Pacific Maritime,peatland,restore,0,0.0
638,2027,Hudson Plains,peatland,restore,0,0.0
639,2027,Mixedwood Plains,wetland,restore,230,0.7666666666666667
640,2027,Hudson Plains,peatland,restore,258,0.86
641,2027,Hudson Plains,wetland,restore,291,0.97
642,2027,Boreal Shield,forest,restore,0,0.0
643,2027,Boreal Plains,forest,restore,0,0.0
644,2027,Atlantic Maritime,forest,restore,0,0.0
645,2027,Mixedwood Plains,wetland,restore,0,0.0
646,2027,Boreal Shield,forest,restore,0,0.0
647,2027,Taiga Plains,peatland,restore,0,0.0
648,2027,Pacific Maritime,forest,restore,0,0.0
649,2027,Boreal Shield,forest,restore,0,0.0
650,2027,Prairies,wetland,restore,0,0.0
651,2027,Mixedwood Plains,wetland,restore,0,0.0
652,2027,Pacific Maritime,forest,restore,0,0.0
653,2027,Boreal Plains,forest,restore,0,0.0
654,2027,Mixedwood Plains,forest,restore,0,0.0
655,2027,Prairies,grassland,restore,0,0.0
656,2027,Mixedwood Plains,riparian,restore,20,0.06666666666666667
657,2027,Boreal Plains,forest,restore,0,0.0
658,2027,Atlantic Maritime,wetland,restore,0,0.0
659,2027,Prairies,grassland,restore,0,0.0
660,2027,Boreal Plains,riparian,restore,0,0.0
661,2027,Mixedwood Plains,grassland,restore,0,0.0
662,2027,Boreal Plains,grassland,restore,0,0.0
663,2027,Boreal Shield,riparian,restore,0,0.0
664,2027,Prairies,grassland,restore,0,0.0
665,2027,Pacific Maritime,forest,restore,0,0.0
666,2027,Hudson Plains,forest,restore,0,0.0
667,2027,Montane Cordillera,forest,restore,0,0.0
668,2027,Boreal Plains,forest,restore,0,0.0
669,2027,Prairies,grassland,restore,0,0.0
670,2027,Boreal Shield,forest,restore,0,0.0
671,2027,Atlantic Maritime,wetland,restore,0,0.0
672,2027,Montane Cordillera,forest,restore,0,0.0
673,2027,Pacific Maritime,grassland,restore,0,0.0
674,2027,Atlantic Maritime,forest,restore,113,0.37666666666666665
675,2027,Prairies,peatland,restore,1,0.0033333333333333335
676,2027,Mixedwood Plains,riparian,restore,0,0.0
677,2027,Taiga Plains,peatland,restore,0,0.0
678,2027,Boreal Shield,riparian,restore,0,0.0
679,2027,Prairies,grassland,restore,0,0.0
680,2027,Boreal Shield,grassland,restore,0,0.0
681,2027,Boreal Plains,forest,restore,0,0.0
682,2027,Boreal Shield,forest,restore,0,0.0
683,2027,Taiga Plains,wetland,restore,230,0.7666666666666667
684,2027,Pacific Maritime,forest,restore,0,0.0
685,2027,Prairies,riparian,restore,195,0.65
686,2027,Prairies,grassland,restore,0,0.0
687,2027,Montane Cordillera,forest,restore,0,0.0
688,2027,Hudson Plains,wetland,restore,0,0.0
689,2027,Atlantic Maritime,forest,restore,0,0.0
690,2027,Boreal Plains,forest,restore,0,0.0
691,2027,Mixedwood Plains,forest,restore,0,0.0
692,2027,Boreal Plains,riparian,restore,300,1.0
693,2027,Prairies,grassland,restore,174,0.58
694,2027,Mixedwood Plains,riparian,restore,132,0.44
695,2027,Taiga Plains,peatland,restore,0,0.0
696,2027,Hudson Plains,forest,restore,0,0.0
697,2027,Atlantic Maritime,forest,restore,0,0.0
698,2027,Pacific Maritime,peatland,restore,3,0.01
699,2027,Boreal Plains,forest,restore,0,0.0
700,2027,Boreal Plains,riparian,restore,0,0.0
701,2027,Prairies,wetland,restore,0,0.0
702,2027,Boreal Shield,wetland,restore,7,0.023333333333333334
703,2027,Mixedwood Plains,riparian,restore,0,0.0
704,2027,Boreal Plains,forest,restore,0,0.0
705,2027,Atlantic Maritime,forest,restore,0,0.0
706,2027,Hudson Plains,riparian,restore,21,0.07
707,2027,Hudson Plains,wetland,restore,0,0.0
708,2027,Taiga Plains,peatland,restore,0,0.0
709,2027,Taiga Plains,peatland,restore,0,0.0
710,2027,Montane Cordillera,forest,restore,0,0.0
711,2027,Pacific Maritime,peatland,restore,0,0.0
712,2027,Hudson Plains,peatland,restore,0,0.0
713,2027,Mixedwood Plains,wetland,restore,0,0.0
714,2027,Hudson Plains,peatland,restore,1,0.0033333333333333335
715,2027,Boreal Plains,forest,restore,0,0.0
716,2027,Atlantic Maritime,forest,restore,0,0.0
717,2027,Boreal Shield,wetland,restore,20,0.06666666666666667
718,2027,Pacific Maritime,riparian,restore,0,0.0
719,2027,Montane Cordillera,forest,restore,0,0.0
720,2027,Taiga Plains,wetland,restore,0,0.0
721,2027,Taiga Plains,peatland,restore,0,0.0
722,2027,Boreal Shield,peatland,restore,0,0.0
723,2027,Montane Cordillera,forest,restore,0,0.0
724,2027,Boreal Shield,forest,restore,0,0.0
725,2027,Boreal Shield,peatland,restore,0,0.0
726,2027,Boreal Plains,forest,restore,0,0.0
727,2027,Boreal Shield,forest,restore,0,0.0
728,2027,Taiga Plains,forest,restore,0,0.0
729,2027,Taiga Plains,wetland,restore,300,1.0
730,2027,Prairies,grassland,restore,0,0.0
731,2027,Boreal Shield,grassland,restore,0,0.0
732,2027,Boreal Shield,wetland,restore,0,0.0
733,2027,Prairies,grassland,restore,0,0.0
734,2027,Boreal Shield,riparian,restore,0,0.0
735,2027,Pacific Maritime,forest,restore,0,0.0
736,2027,Boreal Plains,forest,restore,0,0.0
737,2027,Boreal Plains,riparian,restore,0,0.0
738,2027,Prairies,grassland,restore,0,0.0
739,2027,Prairies,grassland,restore,8,0.02666666666666667
740,2027,Boreal Shield,peatland,restore,0,0.0
741,2027,Boreal Shield,forest,restore,0,0.0
742,2027,Mixedwood Plains,wetland,restore,0,0.0
743,2027,Boreal Shield,forest,restore,0,0.0
744,2027,Taiga Plains,forest,restore,0,0.0
745,2027,Taiga Plains,peatland,restore,129,0.43
746,2027,Prairies,grassland,restore,0,0.0
747,2027,Taiga Plains,peatland,restore,0,0.0
748,2027,Hudson Plains,grassland,restore,0,0.0
749,2027,Mixedwood Plains,riparian,restore,4,0.013333333333333334
750,2027,Boreal Plains,forest,restore,38,0.12666666666666668
751,2027,Prairies,grassland,restore,14,0.04666666666666667
752,2027,Boreal Plains,forest,restore,0,0.0
753,2027,Taiga Plains,forest,restore,0,0.0
754,2027,Pacific Maritime,riparian,restore,0,0.0
755,2027,Boreal Plains,forest,restore,0,0.0
756,2027,Prairies,peatland,restore,4,0.013333333333333334
757,2027,Montane Cordillera,grassland,restore,0,0.0
758,2027,Boreal Shield,forest,restore,0,0.0
759,2027,Taiga Plains,forest,restore,0,0.0
760,2027,Pacific Maritime,forest,restore,0,0.0
761,2027,Boreal Shield,wetland,restore,0,0.0
762,2027,Boreal Shield,peatland,restore,155,0.5166666666666667
763,2027,Boreal Shield,forest,restore,0,0.0
764,2027,Mixedwood Plains,riparian,restore,0,0.0
765,2027,Boreal Shield,grassland,restore,0,0.0
766,2027,Boreal Plains,grassland,restore,0,0.0
767,2027,Boreal Shield,forest,restore,0,0.0
768,2027,Boreal Shield,forest,restore,0,0.0
769,2027,Atlantic Maritime,grassland,restore,0,0.0
770,2027,Boreal Plains,forest,restore,0,0.0
771,2027,Atlantic Maritime,wetland,restore,0,0.0
772,2027,Atlantic Maritime,peatland,restore,0,0.0
773,2027,Mixedwood Plains,forest,restore,0,0.0
774,2027,Boreal Shield,peatland,restore,0,0.0
775,2027,Mixedwood Plains,riparian,restore,0,0.0
776,2027,Atlantic Maritime,peatland,restore,0,0.0
777,2027,Boreal Shield,forest,restore,0,0.0
778,2027,Hudson Plains,grassland,restore,0,0.0
779,2027,Mixedwood Plains,wetland,restore,192,0.64
780,2027,Boreal Plains,peatland,restore,0,0.0
781,2027,Mixedwood Plains,riparian,restore,3,0.01
782,2027,Taiga Plains,peatland,restore,0,0.0
783,2027,Atlantic Maritime,forest,restore,0,0.0
784,2027,Montane Cordillera,forest,restore,0,0.0
785,2027,Prairies,peatland,restore,0,0.0
786,2027,Hudson Plains,peatland,restore,0,0.0
787,2027,Prairies,grassland,restore,0,0.0
788,2027,Hudson Plains,peatland,restore,0,0.0
789,2027,Atlantic Maritime,forest,restore,0,0.0
790,2027,Boreal Plains,peatland,restore,0,0.0
791,2027,Prairies,riparian,restore,0,0.0
792,2027,Prairies,grassland,restore,0,0.0
793,2027,Boreal Shield,peatland,restore,1,0.0033333333333333335
794,2027,Boreal Shield,wetland,restore,0,0.0
795,2027,Prairies,grassland,restore,0,0.0
796,2027,Boreal Shield,forest,restore,0,0.0
797,2027,Boreal Shield,peatland,restore,0,0.0
798,2027,Pacific Maritime,riparian,restore,0,0.0
799,2027,Pacific Maritime,wetland,restore,0,0.0
800,2027,Hudson Plains,riparian,restore,0,0.0
801,2027,Prairies,riparian,restore,0,0.0
802,2027,Mixedwood Plains,wetland,restore,0,0.0
803,2027,Atlantic Maritime,wetland,restore,0,0.0
804,2027,Boreal Shield,forest,restore,0,0.0
805,2027,Boreal Shield,riparian,restore,0,0.0
806,2027,Pacific Maritime,forest,restore,0,0.0
807,2027,Boreal Shield,forest,restore,0,0.0
808,2027,Taiga Plains,grassland,restore,0,0.0
809,2027,Montane Cordillera,forest,restore,0,0.0
810,2027,Boreal Shield,peatland,restore,79,0.2633333333333333
811,2027,Boreal Shield,forest,restore,0,0.0
812,2027,Montane Cordillera,riparian,restore,2,0.006666666666666667
813,2027,Atlantic Maritime,grassland,restore,0,0.0
814,2027,Boreal Shield,forest,restore,0,0.0
815,2027,Mixedwood Plains,riparian,restore,0,0.0
816,2027,Mixedwood Plains,forest,restore,0,0.0
817,2027,Atlantic Maritime,wetland,restore,0,0.0
818,2027,Atlantic Maritime,wetland,restore,25,0.08333333333333333
819,2027,Boreal Plains,grassland,restore,0,0.0
820,2027,Boreal Shield,forest,restore,0,0.0
821,2027,Atlantic Maritime,forest,restore,0,0.0
822,2027,Boreal Plains,peatland,restore,0,0.0
823,2027,Pacific Maritime,forest,restore,0,0.0
824,2027,Mixedwood Plains,wetland,restore,0,0.0
825,2027,Boreal Shield,forest,restore,0,0.0
826,2027,Atlantic Maritime,forest,restore,0,0.0
827,2027,Boreal Plains,grassland,restore,23,0.07666666666666666
828,2027,Mixedwood Plains,forest,restore,0,0.0
829,2027,Boreal Plains,forest,restore,0,0.0
830,2027,Atlantic Maritime,riparian,restore,267,0.89
831,2027,Atlantic Maritime,forest,restore,0,0.0
832,2027,Prairies,grassland,restore,0,0.0
833,2027,Pacific Maritime,forest,restore,0,0.0
834,2027,Pacific Maritime,grassland,restore,238,0.7933333333333333
835,2027,Atlantic Maritime,peatland,restore,3,0.01
836,2027,Hudson Plains,grassland,restore,0,0.0
837,2027,Montane Cordillera,forest,restore,0,0.0
838,2027,Prairies,grassland,restore,0,0.0
839,2027,Taiga Plains,peatland,restore,0,0.0
840,2027,Boreal Shield,forest,restore,0,0.0
841,2027,Hudson Plains,wetland,restore,0,0.0
842,2027,Taiga Plains,forest,restore,0,0.0
843,2027,Prairies,riparian,restore,8,0.02666666666666667
844,2027,Boreal Shield,peatland,restore,0,0.0
845,2027,Mixedwood Plains,grassland,restore,17,0.056666666666666664
846,2027,Prairies,grassland,restore,0,0.0
847,2027,Pacific Maritime,forest,restore,0,0.0
848,2027,Boreal Shield,forest,restore,0,0.0
849,2027,Montane Cordillera,forest,restore,0,0.0
850,2027,Boreal Shield,wetland,restore,0,0.0
851,2027,Boreal Plains,forest,restore,0,0.0
852,2027,Mixedwood Plains,riparian,restore,0,0.0
853,2027,Mixedwood Plains,riparian,restore,0,0.0
854,2027,Boreal Plains,forest,restore,0,0.0
855,2027,Taiga Plains,peatland,restore,74,0.24666666666666667
856,2027,Hudson Plains,forest,restore,0,0.0
857,2027,Mixedwood Plains,riparian,restore,0,0.0
858,2027,Prairies,riparian,restore,2,0.006666666666666667
859,2027,Taiga Plains,riparian,restore,288,0.96
860,2027,Hudson Plains,wetland,restore,172,0.5733333333333334
861,2027,Hudson Plains,forest,restore,0,0.0
862,2027,Hudson Plains,wetland,restore,287,0.9566666666666667
863,2027,Atlantic Maritime,forest,restore,0,0.0
864,2027,Boreal Shield,forest,restore,0,0.0
865,2027,Mixedwood Plains,forest,restore,0,0.0
866,2027,Mixedwood Plains,riparian,restore,2,0.006666666666666667
867,2027,Hudson Plains,forest,restore,0,0.0
868,2027,Boreal Shield,forest,restore,0,0.0
869,2027,Boreal Plains,grassland,restore,256,0.8533333333333334
870,2027,Hudson Plains,peatland,restore,0,0.0
871,2027,Boreal Shield,peatland,restore,19,0.06333333333333334
872,2027,Montane Cordillera,wetland,restore,298,0.9933333333333333
873,2027,Prairies,riparian,restore,209,0.6966666666666667
874,2027,Pacific Maritime,wetland,restore,0,0.0
875,2027,Mixedwood Plains,wetland,restore,0,0.0
876,2027,Prairies,grassland,restore,0,0.0
877,2027,Prairies,grassland,restore,0,0.0
878,2027,Atlantic Maritime,forest,restore,0,0.0
879,2027,Atlantic Maritime,forest,restore,0,0.0
880,2027,Prairies,wetland,restore,0,0.0
881,2027,Atlantic Maritime,peatland,restore,0,0.0
882,2027,Montane Cordillera,forest,restore,0,0.0
883,2027,Taiga Plains,forest,restore,0,0.0
884,2027,Boreal Plains,forest,restore,0,0.0
885,2027,Prairies,grassland,restore,0,0.0
886,2027,Prairies,grassland,restore,0,0.0
887,2027,Boreal Shield,wetland,restore,0,0.0
888,2027,Boreal Shield,grassland,restore,0,0.0
889,2027,Pacific Maritime,forest,restore,0,0.0
890,2027,Prairies,grassland,restore,0,0.0
891,2027,Montane Cordillera,forest,restore,0,0.0
892,2027,Boreal Plains,forest,restore,0,0.0
893,2027,Boreal Shield,wetland,restore,0,0.0
894,2027,Hudson Plains,grassland,restore,92,0.30666666666666664
895,2027,Mixedwood Plains,forest,restore,0,0.0
896,2027,Boreal Plains,wetland,restore,0,0.0
897,2027,Boreal Plains,forest,restore,0,0.0
898,2027,Boreal Plains,wetland,restore,0,0.0
899,2027,Taiga Plains,peatland,restore,0,0.0
0,2028,Hudson Plains,peatland,restore,0,0.0
1,2028,Taiga Plains,wetland,restore,0,0.0
2,2028,Mixedwood Plains,forest,restore,0,0.0
3,2028,Pacific Maritime,forest,restore,0,0.0
4,2028,Boreal Shield,riparian,restore,169,0.5633333333333334
5,2028,Montane Cordillera,wetland,restore,0,0.0
6,2028,Hudson Plains,peatland,restore,71,0.23666666666666666
7,2028,Hudson Plains,forest,restore,0,0.0
8,2028,Boreal Shield,forest,restore,0,0.0
9,2028,Taiga Plains,wetland,restore,0,0.0
10,2028,Prairies,grassland,restore,0,0.0
11,2028,Mixedwood Plains,riparian,restore,1,0.0033333333333333335
12,2028,Pacific Maritime,riparian,restore,0,0.0
13,2028,Hudson Plains,riparian,restore,3,0.01
14,2028,Taiga Plains,riparian,restore,184,0.6133333333333333
15,2028,Boreal Plains,riparian,restore,0,0.0
16,2028,Atlantic Maritime,forest,restore,0,0.0
17,2028,Boreal Shield,forest,restore,0,0.0
18,2028,Hudson Plains,wetland,restore,43,0.14333333333333334
19,2028,Pacific Maritime,forest,restore,0,0.0
20,2028,Hudson Plains,forest,restore,0,0.0
21,2028,Prairies,grassland,restore,0,0.0
22,2028,Montane Cordillera,forest,restore,0,0.0
23,2028,Mixedwood Plains,wetland,restore,0,0.0
24,2028,Hudson Plains,forest,restore,0,0.0
25,2028,Boreal Plains,forest,restore,0,0.0
26,2028,Taiga Plains,forest,restore,0,0.0
27,2028,Boreal Shield,grassland,restore,0,0.0
28,2028,Boreal Shield,wetland,restore,0,0.0
29,2028,Pacific Maritime,wetland,restore,0,0.0
30,2028,Hudson Plains,wetland,restore,0,0.0
31,2028,Montane Cordillera,forest,restore,0,0.0
32,2028,Prairies,grassland,restore,0,0.0
33,2028,Prairies,grassland,restore,0,0.0
34,2028,Taiga Plains,peatland,restore,0,0.0
35,2028,Boreal Plains,forest,restore,0,0.0
36,2028,Boreal Shield,riparian,restore,0,0.0
37,2028,Taiga Plains,forest,restore,0,0.0
38,2028,Boreal Plains,grassland,restore,0,0.0
39,2028,Pacific Maritime,forest,restore,0,0.0
40,2028,Taiga Plains,wetland,restore,198,0.66
41,2028,Mixedwood Plains,riparian,restore,0,0.0
42,2028,Pacific Maritime,forest,restore,0,0.0
43,2028,Prairies,grassland,restore,0,0.0
44,2028,Mixedwood Plains,wetland,restore,0,0.0
45,2028,Hudson Plains,wetland,restore,55,0.18333333333333332
46,2028,Prairies,grassland,restore,0,0.0
47,2028,Boreal Plains,grassland,restore,0,0.0
48,2028,Pacific Maritime,riparian,restore,0,0.0
49,2028,Boreal Shield,forest,restore,0,0.0
50,2028,Boreal Plains,wetland,restore,0,0.0
51,2028,Boreal Shield,forest,restore,0,0.0
52,2028,Hudson Plains,wetland,restore,142,0.47333333333333333
53,2028,Pacific Maritime,forest,restore,0,0.0
54,2028,Pacific Maritime,riparian,restore,110,0.36666666666666664
55,2028,Hudson Plains,grassland,restore,0,0.0
56,2028,Taiga Plains,peatland,restore,0,0.0
57,2028,Atlantic Maritime,forest,restore,0,0.0
58,2028,Boreal Shield,forest,restore,0,0.0
59,2028,Boreal Shield,wetland,restore,164,0.5466666666666666
60,2028,Pacific Maritime,forest,restore,0,0.0
61,2028,Taiga Plains,peatland,restore,0,0.0
62,2028,Atlantic Maritime,forest,restore,0,0.0
63,2028,Hudson Plains,forest,restore,0,0.0
64,2028,Pacific Maritime,riparian,restore,181,0.6033333333333334
65,2028,Atlantic Maritime,forest,restore,0,0.0
66,2028,Atlantic Maritime,riparian,restore,0,0.0
67,2028,Boreal Plains,forest,restore,0,0.0
68,2028,Boreal Shield,wetland,restore,0,0.0
69,2028,Taiga Plains,wetland,restore,300,1.0
70,2028,Boreal Plains,forest,restore,0,0.0
71,2028,Prairies,forest,restore,0,0.0
72,2028,Mixedwood Plains,forest,restore,0,0.0
73,2028,Boreal Plains,riparian,restore,0,0.0
74,2028,Boreal Shield,forest,restore,0,0.0
75,2028,Boreal Plains,wetland,restore,195,0.65
76,2028,Boreal Plains,forest,restore,82,0.2733333333333333
77,2028,Pacific Maritime,forest,restore,0,0.0
78,2028,Atlantic Maritime,wetland,restore,0,0.0
79,2028,Hudson Plains,forest,restore,0,0.0
80,2028,Pacific Maritime,riparian,restore,0,0.0
81,2028,Prairies,grassland,restore,3,0.01
82,2028,Hudson Plains,peatland,restore,0,0.0
83,2028,Boreal Shield,forest,restore,0,0.0
84,2028,Boreal Shield,forest,restore,0,0.0
85,2028,Boreal Shield,riparian,restore,0,0.0
86,2028,Pacific Maritime,forest,restore,0,0.0
87,2028,Taiga Plains,forest,restore,0,0.0
88,2028,Boreal Shield,forest,restore,0,0.0
89,2028,Taiga Plains,peatland,restore,0,0.0
90,2028,Boreal Shield,wetland,restore,160,0.5333333333333333
91,2028,Pacific Maritime,peatland,restore,0,0.0
92,2028,Taiga Plains,peatland,restore,0,0.0
93,2028,Prairies,peatland,restore,0,0.0
94,2028,Boreal Plains,riparian,restore,0,0.0
95,2028,Pacific Maritime,forest,restore,0,0.0
96,2028,Prairies,grassland,restore,0,0.0
97,2028,Boreal Shield,forest,restore,0,0.0
98,2028,Boreal Shield,riparian,restore,0,0.0
99,2028,Montane Cordillera,forest,restore,0,0.0
100,2028,Mixedwood Plains,forest,restore,0,0.0
101,2028,Pacific Maritime,forest,restore,2,0.006666666666666667
102,2028,Boreal Plains,forest,restore,0,0.0
103,2028,Montane Cordillera,forest,restore,0,0.0
104,2028,Hudson Plains,peatland,restore,0,0.0
105,2028,Pacific Maritime,forest,restore,0,0.0
106,2028,Taiga Plains,riparian,restore,21,0.07
107,2028,Boreal Plains,forest,restore,0,0.0
108,2028,Boreal Shield,peatland,restore,0,0.0
109,2028,Mixedwood Plains,wetland,restore,5,0.016666666666666666
110,2028,Taiga Plains,peatland,restore,0,0.0
111,2028,Boreal Plains,wetland,restore,0,0.0
112,2028,Boreal Plains,forest,restore,0,0.0
113,2028,Atlantic Maritime,riparian,restore,0,0.0
114,2028,Boreal Shield,forest,restore,0,0.0
115,2028,Mixedwood Plains,forest,restore,0,0.0
116,2028,Hudson Plains,peatland,restore,0,0.0
117,2028,Pacific Maritime,grassland,restore,0,0.0
118,2028,Taiga Plains,forest,restore,0,0.0
119,2028,Atlantic Maritime,forest,restore,0,0.0
120,2028,Atlantic Maritime,grassland,restore,19,0.06333333333333334
121,2028,Pacific Maritime,peatland,restore,0,0.0
122,2028,Boreal Shield,riparian,restore,0,0.0
123,2028,Prairies,grassland,restore,0,0.0
124,2028,Boreal Shield,wetland,restore,0,0.0
125,2028,Taiga Plains,wetland,restore,13,0.043333333333333335
126,2028,Prairies,riparian,restore,300,1.0
127,2028,Boreal Shield,forest,restore,0,0.0
128,2028,Boreal Shield,peatland,restore,0,0.0
129,2028,Atlantic Maritime,forest,restore,0,0.0
130,2028,Boreal Shield,wetland,restore,1,0.0033333333333333335
131,2028,Mixedwood Plains,grassland,restore,0,0.0
132,2028,Atlantic Maritime,forest,restore,0,0.0
133,2028,Prairies,riparian,restore,1,0.0033333333333333335
134,2028,Atlantic Maritime,forest,restore,0,0.0
135,2028,Boreal Shield,wetland,restore,254,0.8466666666666667
136,2028,Montane Cordillera,forest,restore,0,0.0
137,2028,Taiga Plains,wetland,restore,0,0.0
138,2028,Hudson Plains,peatland,restore,0,0.0
139,2028,Boreal Shield,forest,restore,0,0.0
140,2028,Taiga Plains,forest,restore,0,0.0
141,2028,Taiga Plains,peatland,restore,21,0.07
142,2028,Montane Cordillera,wetland,restore,0,0.0
143,2028,Atlantic Maritime,wetland,restore,0,0.0
144,2028,Taiga Plains,forest,restore,0,0.0
145,2028,Boreal Plains,forest,restore,0,0.0
146,2028,Prairies,wetland,restore,158,0.5266666666666666
147,2028,Taiga Plains,peatland,restore,0,0.0
148,2028,Taiga Plains,peatland,restore,0,0.0
149,2028,Boreal Shield,forest,restore,0,0.0
150,2028,Hudson Plains,peatland,restore,0,0.0
151,2028,Mixedwood Plains,forest,restore,0,0.0
152,2028,Boreal Shield,forest,restore,0,0.0
153,2028,Atlantic Maritime,forest,restore,0,0.0
154,2028,Boreal Shield,forest,restore,0,0.0
155,2028,Pacific Maritime,wetland,restore,0,0.0
156,2028,Boreal Plains,riparian,restore,79,0.2633333333333333
157,2028,Pacific Maritime,forest,restore,0,0.0
158,2028,Pacific Maritime,forest,restore,0,0.0
159,2028,Hudson Plains,peatland,restore,194,0.6466666666666666
160,2028,Boreal Shield,riparian,restore,2,0.006666666666666667
161,2028,Mixedwood Plains,grassland,restore,0,0.0
162,2028,Boreal Plains,forest,restore,0,0.0
163,2028,Boreal Shield,wetland,restore,250,0.8333333333333334
164,2028,Atlantic Maritime,forest,restore,0,0.0
165,2028,Prairies,riparian,restore,126,0.42
166,2028,Hudson Plains,wetland,restore,0,0.0
167,2028,Hudson Plains,peatland,restore,0,0.0
168,2028,Prairies,forest,restore,0,0.0
169,2028,Montane Cordillera,forest,restore,0,0.0
170,2028,Boreal Plains,grassland,restore,0,0.0
171,2028,Taiga Plains,peatland,restore,42,0.14
172,2028,Boreal Plains,forest,restore,0,0.0
173,2028,Montane Cordillera,riparian,restore,248,0.8266666666666667
174,2028,Boreal Shield,grassland,restore,0,0.0
175,2028,Boreal Shield,forest,restore,0,0.0
176,2028,Taiga Plains,peatland,restore,0,0.0
177,2028,Montane Cordillera,forest,restore,0,0.0
178,2028,Mixedwood Plains,grassland,restore,7,0.023333333333333334
179,2028,Hudson Plains,wetland,restore,86,0.2866666666666667
180,2028,Mixedwood Plains,forest,restore,0,0.0
181,2028,Mixedwood Plains,riparian,restore,0,0.0
182,2028,Taiga Plains,riparian,restore,142,0.47333333333333333
183,2028,Prairies,grassland,restore,7,0.023333333333333334
184,2028,Hudson Plains,riparian,restore,0,0.0
185,2028,Pacific Maritime,peatland,restore,0,0.0
186,2028,Prairies,grassland,restore,0,0.0
187,2028,Boreal Shield,peatland,restore,0,0.0
188,2028,Hudson Plains,peatland,restore,0,0.0
189,2028,Boreal Plains,forest,restore,0,0.0
190,2028,Montane Cordillera,forest,restore,0,0.0
191,2028,Boreal Plains,wetland,restore,0,0.0
192,2028,Boreal Shield,forest,restore,0,0.0
193,2028,Mixedwood Plains,forest,restore,0,0.0
194,2028,Boreal Shield,wetland,restore,0,0.0
195,2028,Boreal Shield,forest,restore,0,0.0
196,2028,Atlantic Maritime,forest,restore,0,0.0
197,2028,Mixedwood Plains,riparian,restore,0,0.0
198,2028,Boreal Plains,grassland,restore,0,0.0
199,2028,Prairies,wetland,restore,0,0.0
200,2028,Hudson Plains,forest,restore,0,0.0
201,2028,Montane Cordillera,forest,restore,0,0.0
202,2028,Taiga Plains,peatland,restore,0,0.0
203,2028,Boreal Shield,grassland,restore,0,0.0
204,2028,Boreal Shield,forest,restore,0,0.0
205,2028,Boreal Plains,peatland,restore,0,0.0
206,2028,Boreal Shield,forest,restore,0,0.0
207,2028,Pacific Maritime,forest,restore,0,0.0
208,2028,Boreal Shield,riparian,restore,0,0.0
209,2028,Taiga Plains,forest,restore,0,0.0
210,2028,Pacific Maritime,forest,restore,0,0.0
211,2028,Atlantic Maritime,forest,restore,0,0.0
212,2028,Boreal Plains,wetland,restore,0,0.0
213,2028,Hudson Plains,riparian,restore,0,0.0
